COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
ÓLEO DIESEL S-10 (m3),2015,REGIÃO SUL,PARANÁ,"106952,118","112407,538","99891,125","101751,471","1205346,373","97339,651","79039,63","105368,171","97256,668","96641,163","101151,307","101083,341","106464,19"
ÓLEO DIESEL S-10 (m3),2015,REGIÃO SUL,SANTA CATARINA,"58469,93","55507,827","56600,4","55085,784","57314,059","670773,551","57388,306","48348,131","60900,998","56328,933","53040,129","56328,85","55460,204"
ÓLEO DIESEL S-10 (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,"61386,93","63562,92","62950,313","67351,362","62543,188","68254,505","744958,018","60891,09","47715,656","67260,186","62044,15","59061,162","61936,556"
ÓLEO DIESEL S-10 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"31418,25",36867,"40864,7","36360,306","39530,45","29336,788","32149,5","395768,821","30903,05","27201,95","31806,4","29923,127","29407,3"
ÓLEO DIESEL S-10 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,"32228,4","36999,2","40302,435","37623,527","39012,02","40986,985","35764,369","35127,1","432850,934","35247,647","28703,351","38218,44","32637,46"
ÓLEO DIESEL S-10 (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,"47626,51","50160,105","53739,37","57583,143","56227,382","55215,168","58745,23","50274,52","48093,36","608900,208","43756,7","41791,45","45687,27"
ÓLEO DIESEL S-10 (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"16732,872","16224,2","16623,2","16169,85","17984,15","17796,85","18346,792","18646,8","16182,388","17267,3","201208,953","15164,451","14070,1"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,RONDÔNIA,"39391,7","52239,8","50268,079","50489,75","52873,475","59821,1","56468,75","55285,5","57493,101","45549,6",53232,"619622,255","46509,4"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,ACRE,9676,8025,"10004,094",9146,9117,10593,10586,"11330,112",11992,12425,"10811,978",10940,"124646,184"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,AMAZONAS,"242029,416","19879,726","18396,771","20381,082","18315,403","17870,834","18696,13","21358,937","22261,143","23088,405","25059,269","17392,223","19329,493"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,RORAIMA,"7214,593","60053,824","5979,4","4596,2","4691,8","5676,4","4595,6","3567,4","3973,031",4638,"4206,4",4497,6418
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,PARÁ,"110251,856","110778,273","1395488,118","115041,964","96962,764","117139,262","114054,395","115155,348","120705,655","126733,395","122069,577","124956,69","121638,939"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,AMAPÁ,"15306,4","10943,5","11764,5","238473,251","40671,98","28123,743","24828,086","17069,467","16881,275","16557,1","20185,8",19033,"17108,4"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORTE,TOCANTINS,"54222,25","60175,14","52666,95","51104,25","628204,918","47468,8","43738,4","54574,95","54940,5","51105,05","52830,078","53220,55",52158
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,MARANHÃO,"78650,374","82176,083","85206,383","75770,877","79121,272","930075,669","76263,949","62952,643","72980,789","74467,405","77315,446","81429,63","83740,818"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,PIAUÍ,"32544,535",29383,"29475,01",30856,"28544,35",28026,"355891,555",30946,"25793,5","28563,5","30764,56","30529,3","30465,8"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,CEARÁ,"30919,75","32010,4","30712,5",32203,"33262,5","29069,5","30059,782","379456,135",36997,31629,33252,"28588,5","30752,203"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"38282,5","42660,05","40784,85","31101,94",31391,"36547,936","35641,05","36820,45","482023,043","52174,95","50640,036","49894,131","36084,15"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,PARAÍBA,"25883,78","25222,53","25163,32","26590,66","25994,87","27328,65","28848,04","26850,89","26948,03","325868,813","31233,543","26958,81","28845,69"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,"93071,7","59013,68","58973,23","77006,65","62639,75","46375,7","47259,35","54051,1","61109,52","51132,95","786367,59","92760,26","82973,7"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,ALAGOAS,23369,"26818,5","23304,5","19030,5","17473,5","17799,5","18044,999","20271,5","24279,2",24257,"26660,5","269227,699",27919
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,SERGIPE,"19869,4","16069,2",19492,"17666,199","17235,7","16486,1","15496,4","15439,3","16958,5","18463,367","16852,8","17544,7","207573,666"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO NORDESTE,BAHIA,"2265155,562","192060,26","158028,387","195852,91","196396,385","188211,003","189188,475","200680,057","199069,262","195379,26","196121,94","179647,16","174520,463"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,"408005,863","5247556,915","432401,89","375747,046","440833,356","435981,427","432199,015","444774,075","468513,982","455392,13","455712,015","478153,01","419843,106"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,"50399,896","56368,103","730278,948","70384,438","58393,019","70179,921","65407,273","64917,093","64649,664","55863,448","56310,236","55714,793","61691,064"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,"106226,923","93032,007","98075,755","1224917,998","113285,019","93369,534","111589,569","101631,889","99210,279","100287,441","105807,825","102888,655","99513,102"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUDESTE,SÃO PAULO,"735090,977","792833,652","644862,525","618292,092","8192393,333","605026,107","522380,345","646715,228","676533,644","698947,471","723927,769","743736,902","784046,621"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUL,PARANÁ,"363310,026","343050,471","356062,24","297387,405","283064,073","3902598,912","325670,518","274280,043","370440,763","316628,691","315125,161","339893,038","317686,483"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUL,SANTA CATARINA,"136550,979","149013,164","137166,841","136961,848","131244,398","129078,232","1690591,99","149149,434","122371,09","167063,384","148808,794","139534,808","143649,018"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,"212169,858","202888,542","231052,673","240643,99","245786,242","229797,913","210221,651","2769053,897","226605,751","172671,7","306047,482","271515,004","219653,091"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"68711,323","75404,8","87019,765","103149,351","90394,202","95283,123","75491,683","75218,402","981043,05","80240,4","71730,959","85946,15","72452,892"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,"164021,901","150429,547","192767,389","216498,447","194239,679","198023,004","209469,972","173641,937","157696,126","2229359,261","179339,879","173760,444","219470,936"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,"213939,397","206413,413","193768,455","209466,851","214347,598","190734,141","179598,45","192046,65","163534,89","142231,39","2290173,75","194409,195","189683,32"
ÓLEO DIESEL S-500 (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"17887,1","20543,6","20251,801","20169,825","20739,482","21662,102","21450,25","21729,5","21955,11","18819,25","19753,89","245224,11","20262,2"
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,RONDÔNIA,0,0,0,0,0,0,0,0,0,0,6065,0,6065
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,ACRE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,AMAZONAS,"60198,836","658671,082","61995,967","47433,585","52356,733","62752,779","48323,444","47819,386","45884,92","66954,689","49308,52","54869,877","60772,346"
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,RORAIMA,110,0,41462,3399,5293,6799,4429,4906,2624,1199,337,7185,5181
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,PARÁ,"5961,753","6540,425","6488,754","68859,139","7697,283","5889,127","6090,68","5688,191","4506,456","4272,716","4592,606","5281,012","5850,136"
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,AMAPÁ,0,0,0,0,-122,0,0,0,0,0,-122,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORTE,TOCANTINS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,MARANHÃO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,PIAUÍ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,CEARÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,PARAÍBA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,ALAGOAS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,SERGIPE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO NORDESTE,BAHIA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,0,10,"6017,5","1123,5","993,5","1082,5","941,5",679,"597,5",590,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUDESTE,SÃO PAULO,1485,1170,1410,890,680,"123187,853","14731,942","16782,44","18789,863","22135,32","21205,89","21477,193","2430,205"
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUL,PARANÁ,0,0,0,0,20,0,45,0,0,0,0,25,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUL,SANTA CATARINA,0,0,0,0,0,0,0,367,"234,5","132,5",0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"242,1",0,0,0,0,0,0,0,0,"852,2","308,58","174,57","126,95"
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,"873,27","1528,83","612,29","535,45",507,653,350,328,"2469,5",784,"10353,46","271,7","1440,42"
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,"372,4","222,11","301,81","424,67","1799,39",0,0,0,0,0,0,"3402,82","282,44"
ÓLEO DIESEL S-1800 (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,RONDÔNIA,"12050,59","1559,49",1124,1307,"893,1","653,7","723,9","956,6","782,5","874,6",1287,"932,5","956,2"
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,ACRE,0,410,38,110,86,63,11,18,33,0,31,20,0
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,AMAZONAS,"9472,157","10201,87","120831,724","11139,159","7977,495","9898,033","10262,879","8901,239","10514,947","10444,395","10974,29","9902,394","11142,866"
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,RORAIMA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,PARÁ,"8222,6","8732,8","8797,5","7850,8","89691,5",5992,5445,6555,6839,"6493,5","6767,4","9042,5","8953,4"
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,AMAPÁ,140,140,180,140,145,2127,204,140,240,225,228,217,128
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORTE,TOCANTINS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,MARANHÃO,"650,8",782,452,"970,5",490,631,592,"8650,3",1232,854,816,558,622
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,PIAUÍ,195,300,225,330,200,95,60,90,1930,0,0,165,270
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,CEARÁ,1170,850,805,935,865,850,955,835,795,9810,835,440,475
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,760,675,720,560,"783,3",560,580,730,1100,745,"8523,3",690,620
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,PARAÍBA,0,10,15,55,0,44,10,0,0,0,0,134,0
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,731,477,327,356,358,163,182,231,432,360,235,390,4242
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,ALAGOAS,"1956,468",60,90,37,0,20,0,450,10,65,"444,468",590,190
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,SERGIPE,95,"2112,29",165,145,160,150,155,210,280,190,"202,29",220,140
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO NORDESTE,BAHIA,1820,1540,"16937,384","1525,708",1195,1543,1050,1265,1173,1378,"1574,676",1280,1593
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,"3028,254","3089,744","3951,721","3579,083","45402,799","3264,697","4959,153","3473,51","3969,499","5438,73","3434,583","3301,495","3912,33"
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,"34468,087","36076,449","35746,325","36541,895","31316,663","373107,077","24679,989","26600,012","28891,86","24747,071","26766,135","36996,884","30275,707"
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUDESTE,SÃO PAULO,"4763,285","3150,3",2787,3073,"4284,444","4293,01","39856,064","4032,57","2056,142","3618,1","2102,189",2309,"3387,024"
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUL,PARANÁ,460,"527,5",485,594,"506,5","432,5",726,"6500,702","779,5",395,"750,702","453,5","390,5"
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUL,SANTA CATARINA,5074,"4705,45","5543,261","5291,408","5045,001","4799,161","4973,965","5948,01","59537,886","3294,578","5068,767","4335,385","5458,9"
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,2675,1774,1936,2233,1968,1811,2376,2280,2225,25679,2294,1599,2508
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,60,120,150,30,60,60,30,0,60,90,840,90,90
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,RONDÔNIA,"228,5","663,5",0,10,5,0,10,0,25,10,83,126,166
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,ACRE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,AMAZONAS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,RORAIMA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,PARÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,AMAPÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORTE,TOCANTINS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,MARANHÃO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,PIAUÍ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,CEARÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,PARAÍBA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,"2956,5","473,5","382,5","345,5",341,369,278,245,"137,5","121,5",92,"78,5","92,5"
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,ALAGOAS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,SERGIPE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO NORDESTE,BAHIA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,"5,271","5,53","5,844","5,231","88,405","18,393","4,694",0,"13,454","7,106","11,713","5,277","5,892"
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,"870,243","765,319","879,103","1147,638","779,017","2117,938","13076,302","1983,222","1210,28","692,486","1197,409","655,301","778,346"
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUDESTE,SÃO PAULO,"733,785","750,445","872,343","724,101",847,814,1588,"11362,66","1545,509","1059,22","804,813","1004,226","619,218"
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUL,PARANÁ,"69,075","71,642","51,304","42,39","57,686","23,786","21,086","21,583","649,865",81,"46,474","78,243","85,596"
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUL,SANTA CATARINA,45,35,20,20,15,25,15,30,"21,5","387,5",55,51,55
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,0,0,0,0,"41,888","184,441",0,0,0,"409,733","636,062",0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,"0,6",0,0,0,0,0,"0,6",0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,RONDÔNIA,"14788,766","14286,3","177151,687","11912,9","13447,5","15041,3","14389,9","14710,7","15729,821","16313,6","16365,1",15051,"15114,8"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,ACRE,"3424,6","3035,2","3073,2","38535,66",2458,2616,"3036,5","3059,31","3275,5","3367,75","3620,2","4081,9","3487,5"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,AMAZONAS,"12491,506","10890,977","10630,475","9802,999","135167,389","8180,59","8131,24","9965,076","10460,587","12206,214","14018,129","12577,676","15811,92"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,RORAIMA,"2613,2",2834,"2657,8","2921,1","3163,2","31734,6","2239,6","2670,9","2855,4","2754,4","2447,2",2365,"2212,8"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,PARÁ,"67360,988","72839,57","71893,848","70102,517","70570,25","69481,53","798830,342","60404,089","60355,35","62345,847","60563,841","64671,828","68240,684"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,AMAPÁ,"1122,5","1012,5","1344,5","1132,5",1220,"1075,5",1201,12596,946,738,924,976,"903,5"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,TOCANTINS,"22577,5",23679,"24610,45","25293,9","23064,1","23059,5","23667,3","23033,6","274401,9","17332,5","20867,3","24481,1","22735,65"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,MARANHÃO,"31433,2","33229,2","34603,201","35500,084","36943,4",35566,"35933,26","36151,43","37420,3","409990,075",31029,"30191,3","31989,7"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,PIAUÍ,"17143,94","16392,94","17009,5",17754,"17936,1","19048,9","18476,23","18255,98","18926,95","19173,84","209922,88","15211,5",14593
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,CEARÁ,"53310,252","57682,457","55648,199","57131,193","59863,138","59407,823","62624,686","61578,65","60403,068","60883,357","62664,537","705432,874","54235,514"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,8487,"8518,7","9683,5",9139,"9207,473","9383,487","9589,939","10830,4",10777,"10279,37","10617,5",11193,"117706,369"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,PARAÍBA,"186766,481","13056,46","12925,2","14408,52","13484,88","14351,98","14576,68","14780,241","17394,07","17807,8","17413,91","18049,36","18517,38"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,"91309,449","860558,764","60028,446","61211,651","66383,332","62890,25","65605,007","67035,8","66454,7","73588,101","80396,396","83442,172","82213,46"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,ALAGOAS,14048,"15197,5","145894,098","11430,008","10994,5",11942,"10503,09",11043,"10735,5",10812,"12168,5","13200,5","13819,5"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,SERGIPE,"12940,6","12813,4","13191,7","146904,24","11175,7","11201,3","12494,7","12297,2","12515,9","11736,7","11485,3","12879,54","12172,2"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,BAHIA,"88107,347","92654,58","88017,869","89923,852","1006603,356","70358,362","72563,185","84727,847","83383,367","80420,052","80329,489","83749,952","92367,454"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,"169526,661","167094,822","161759,021","158231,765","153660,712","1838482,902","121733,565","135914,973","152878,522","150353,602","151815,385","156452,378","159061,496"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,28506,"32959,5","30731,5","30528,685","29101,815","31060,093","346680,678",25110,"26636,5",28178,"27189,5","27814,957","28864,128"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,"114775,351","118485,558","118556,6","117376,731","113974,089","113397,516","120573,53","1395802,698","109317,165","111501,511","123397,358","118845,836","115601,453"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,SÃO PAULO,"355613,934","361511,31","366242,81","393573,192","386028,789","381166,561","368988,995","359731,743","4291812,157","287464,117","314910,79","355931,919","360647,997"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUL,PARANÁ,"111509,21","109109,025","115106,081","118907,335","121828,426","121980,794","116882,817","115322,936","113259,456","1362710,033","98336,894","102850,855","117616,204"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUL,SANTA CATARINA,"64832,594","60948,748","61303,038","62675,116","62167,249","64900,145","64213,862","61442,58","63464,656","61761,806","743356,62","56651,58","58995,246"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,"63637,603","69609,817","67389,828","71045,611","69939,338","67988,48","72355,65","70573,96","70896,24","72541,364","74340,735","827939,256","57620,63"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"28554,311","34943,05","37439,882","33209,668","30427,65","34622,66","38922,825","40219,066","40120,628","39261,588","35397,315","30206,688","423325,331"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,"460510,316","32297,079","38298,63","38895,3","35540,35","36015,807","39711,75","41226,98","42628,27","41247,79","41469,04","37164,74","36014,58"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,"50837,23","683273,393","41972,82","51619,905","56988,221","54608,78","56824,801","60699,84","61905,37","67013,696","64069,01","62913,07","53820,65"
ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"15751,5","16865,929","193188,166","14022,5","15029,55","17010,1","16113,3","16143,665","16298,7","15700,8","17128,2","16687,4","16436,522"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,RONDÔNIA,"46229,3","45511,1","43133,4","573742,943","45375,7","52252,1","52160,901","51671,689","48486,553","45714,7","50601,8","48363,2","44242,5"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,ACRE,"9815,4","10678,5","10066,3","8972,6","118628,7",8714,9363,"9861,3","10103,8","10155,7","10006,7","10278,7","10612,7"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,AMAZONAS,"36398,362","20671,05","18558,852","13596,193","14131,356","284502,007","16841,277","17711,644","23186,635","27861,251","30016,757","31769,963","33758,667"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,RORAIMA,"3956,4","5624,4",5893,"6553,2","8570,4","9632,6","85747,258","6491,8","6696,2","15711,058","6854,8","5215,4",4548
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,PARÁ,"106823,273","103421,991","104252,186","98452,048","92627,539","92749,818","90980,516","1190950,549","94989,005","98828,576","101637,017","102326,132","103862,448"
